,Position,League,Name,Team,playerProfile,Category,Score
2521,Defender,LaLiga 2,J. Antonio Ríos,FC Cartagena,Fullback,Duels,17.53
2522,Defender,LaLiga 2,N. Martínez,FC Cartagena,Fullback,Duels,38.6
2523,Defender,LaLiga 2,E. Galilea,Málaga,Centerback,Duels,55.49
2524,Defender,LaLiga 2,D. Costas,Real Oviedo,Centerback,Duels,65.82
2525,Defender,LaLiga 2,J. León,CD Tenerife,Centerback,Duels,58.63
2526,Defender,LaLiga 2,D. Calvo,Real Oviedo,Centerback,Duels,63.81
2527,Defender,LaLiga 2,L. Ahijado,Real Oviedo,Fullback,Duels,30.18
2528,Defender,LaLiga 2,V. Garcia Marin,Málaga,Fullback,Duels,21.22
2529,Defender,LaLiga 2,F. Miguel,Burgos Club de Fútbol,Fullback,Duels,50.55
2530,Defender,LaLiga 2,K. Vázquez,Sporting Gijón,Fullback,Duels,44.45
2531,Defender,LaLiga 2,A. Buñuel,Burgos Club de Fútbol,Fullback,Duels,44.85
2532,Defender,LaLiga 2,C. Pomares,Real Zaragoza,Fullback,Duels,62.13
2533,Defender,LaLiga 2,A. Radovanović,Real Zaragoza,Centerback,Duels,71.1
2534,Defender,LaLiga 2,A. Landázuri,CD Tenerife,Centerback,Duels,44.27
2535,Defender,LaLiga 2,N. Monte,Almería,Centerback,Duels,44.63
2536,Defender,LaLiga 2,C. Michelin,Real Valladolid,Fullback,Duels,63.99
2537,Defender,LaLiga 2,J. Amador,Eibar,Centerback,Duels,73.78
2538,Defender,LaLiga 2,N. Vidal,Real Oviedo,Centerback,Duels,69.02
2539,Defender,LaLiga 2,N. Šipčić,CD Tenerife,Centerback,Duels,52.93
2540,Defender,LaLiga 2,I. Sebastián Magana,Huesca,Centerback,Duels,41.62
2541,Defender,LaLiga 2,PVP. Vázquez,Sporting Gijón,Centerback,Duels,76.34
2542,Defender,LaLiga 2,O. Luengo,Burgos Club de Fútbol,Centerback,Duels,78.6
2543,Defender,LaLiga 2,A. Rodríguez,Real Zaragoza,Centerback,Duels,81.55
2544,Defender,LaLiga 2,Á. Rodríguez,Eibar,Fullback,Duels,40.21
2545,Defender,LaLiga 2,E. Curbelo,Sporting Gijón,Centerback,Duels,61.68
2546,Defender,LaLiga 2,M. Aguirregabiria,Real Zaragoza,Fullback,Duels,28.69
2547,Defender,LaLiga 2,G. Sierra,Burgos Club de Fútbol,Centerback,Duels,66.71
2548,Defender,LaLiga 2,J. Gutiérrez,Mirandés,Centerback,Duels,62.8
2549,Defender,LaLiga 2,F. Medrano,Mirandés,Fullback,Duels,49.09
2550,Defender,LaLiga 2,Chumi,Almería,Centerback,Duels,38.23
2551,Defender,LaLiga 2,S. González,Burgos Club de Fútbol,Centerback,Duels,53.75
2552,Defender,LaLiga 2,J. Alonso,Huesca,Fullback,Duels,21.52
2553,Defender,LaLiga 2,FMF. Montero,Málaga,Centerback,Duels,69.76
2554,Defender,LaLiga 2,Á. Pastor,Málaga,Centerback,Duels,72.68
2555,Defender,LaLiga 2,R. Pulido,Leganés,Centerback,Duels,58.41
2556,Defender,LaLiga 2,Á. Centelles,Almería,Fullback,Duels,19.63
2557,Defender,LaLiga 2,D. Sánchez,Málaga,Fullback,Duels,27.32
2558,Defender,LaLiga 2,Á. Carrillo,Huesca,Centerback,Duels,30.73
2559,Defender,LaLiga 2,A. Arambarri,Eibar,Centerback,Duels,44.63
2560,Defender,LaLiga 2,E. Clemente,Las Palmas,Centerback,Duels,42.41
2561,Defender,LaLiga 2,P. García,Sporting Gijón,Fullback,Duels,33.48
2562,Defender,LaLiga 2,T. Abad,Huesca,Fullback,Duels,31.68
2563,Defender,LaLiga 2,G. Rosas,Sporting Gijón,Fullback,Duels,40.85
2564,Defender,LaLiga 2,S. Cubero,Eibar,Fullback,Duels,74.63
2565,Defender,LaLiga 2,J. Gabilondo,Málaga,Fullback,Duels,23.48
2566,Defender,LaLiga 2,D. Chirino,Almería,Fullback,Duels,35.73
2567,Defender,LaLiga 2,D. Rodríguez Ramos,CD Tenerife,Fullback,Duels,44.02
2568,Defender,LaLiga 2,C. Gutiérrez,Las Palmas,Fullback,Duels,22.2
2569,Defender,LaLiga 2,D. Sánchez,Sporting Gijón,Centerback,Duels,41.43
2570,Defender,LaLiga 2,D. Tasende,Real Zaragoza,Fullback,Duels,37.23
2571,Defender,LaLiga 2,J. Gayá,CD Lugo,Centerback,Duels,76.71
2572,Defender,LaLiga 2,A. Rahim,Real Oviedo,Fullback,Duels,36.22
2573,Defender,LaLiga 2,P. Tomeo,Real Valladolid,Centerback,Duels,58.29
2574,Defender,LaLiga 2,Marvel,Leganés,Centerback,Duels,53.14
2575,Defender,LaLiga 2,BMB. Martínez,Burgos Club de Fútbol,Fullback,Duels,58.96
2576,Defender,LaLiga 2,C. Puga,Málaga,Fullback,Duels,48.78
2577,Defender,LaLiga 2,LAL. Aguilar,Leganés,Centerback,Duels,28.38
2578,Defender,LaLiga 2,M. Luna,Almería,Fullback,Duels,60.46
2579,Defender,LaLiga 2,D. Murillo,Málaga,Centerback,Duels,77.62
2580,Defender,LaLiga 2,H. Arrillaga,Eibar,Fullback,Duels,26.04
2581,Defender,LaLiga 2,I. Merino,Málaga,Fullback,Duels,27.41
2582,Defender,LaLiga 2,CÁC. Álvarez,CD Tenerife,Fullback,Duels,34.21
2583,Defender,LaLiga 2,H. Rincón,Girona FC,Fullback,Duels,53.05
2584,Defender,LaLiga 2,J. Cabello,Mirandés,Centerback,Duels,39.82
2585,Forward,LaLiga 2,Á. Rodríguez,CF Fuenlabrada,Target Man,Duels,36.44
2586,Forward,LaLiga 2,A. Ortuño,FC Cartagena,Target Man,Duels,62.83
2587,Forward,LaLiga 2,S. Enrich,Real Zaragoza,Target Man,Duels,61.47
2588,Forward,LaLiga 2,Ó. Plano,Leganés,Target Man,Duels,49.84
2589,Forward,LaLiga 2,M. Mesa,CD Tenerife,Target Man,Duels,38.59
2590,Forward,LaLiga 2,J. Bautista,Eibar,Target Man,Duels,90.99
2591,Forward,LaLiga 2,C. Fernández,Mirandés,Target Man,Duels,85.97
2592,Forward,LaLiga 2,J. Otero,Sporting Gijón,Target Man,Duels,73.09
2593,Forward,LaLiga 2,J. Caicedo,Sporting Gijón,Target Man,Duels,89.11
2594,Forward,LaLiga 2,E. Gallego,CD Tenerife,Target Man,Duels,84.4
2595,Forward,LaLiga 2,D. Gómez,Real Zaragoza,Target Man,Duels,38.64
2596,Forward,LaLiga 2,P. Soko,Almería,Target Man,Duels,50.99
2597,Forward,LaLiga 2,CBC. Borrego,FC Cartagena,Target Man,Duels,54.76
2598,Forward,LaLiga 2,J. Muñoz,Málaga,Creative Forward,Duels,32.88
2599,Forward,LaLiga 2,EJE. Jauregi,Málaga,Target Man,Duels,78.53
2600,Forward,LaLiga 2,M. Soberón,Real Zaragoza,Target Man,Duels,28.48
2601,Forward,LaLiga 2,J. de Miguel,CD Tenerife,Target Man,Duels,69.32
2602,Forward,LaLiga 2,I. Unzueta,CD Lugo,Target Man,Duels,54.24
2603,Forward,LaLiga 2,F. Viñas,Real Oviedo,Target Man,Duels,82.09
2604,Forward,LaLiga 2,P. de la Fuente,Real Zaragoza,Creative Forward,Duels,82.93
2605,Forward,LaLiga 2,J. Lobete,Málaga,Target Man,Duels,66.28
2606,Forward,LaLiga 2,Á. Millán,Leganés,Target Man,Duels,54.55
2607,Forward,LaLiga 2,F. Niño,Burgos Club de Fútbol,Target Man,Duels,78.85
2608,Forward,LaLiga 2,RBR. Blanco,AD Alcorcón,Creative Forward,Duels,19.69
2609,Forward,LaLiga 2,J. Martón,Eibar,Target Man,Duels,66.23
2610,Forward,LaLiga 2,A. Martín,FC Cartagena,Creative Forward,Duels,15.29
2611,Forward,LaLiga 2,D. Queipo,Sporting Gijón,Target Man,Duels,59.06
2612,Forward,LaLiga 2,J. Roca,Girona FC,Creative Forward,Duels,52.67
2613,Forward,LaLiga 2,CChupete,Málaga,Target Man,Duels,47.85
2614,Goalkeeper,LaLiga 2,A. Fernández,Almería,All-round Goalkeeper,Duels,0.0
2615,Goalkeeper,LaLiga 2,A. Herrero,Málaga,Shot Stopper,Duels,0.0
2616,Goalkeeper,LaLiga 2,D. Jiménez,Huesca,Shot Stopper,Duels,0.0
2617,Goalkeeper,LaLiga 2,R. Yáñez,Sporting Gijón,Shot Stopper,Duels,0.0
2618,Goalkeeper,LaLiga 2,F. Martínez,Almería,All-round Goalkeeper,Duels,0.0
2619,Goalkeeper,LaLiga 2,A. Cantero,Burgos Club de Fútbol,Shot Stopper,Duels,0.0
2620,Goalkeeper,LaLiga 2,J. Pérez,Huesca,All-round Goalkeeper,Duels,0.0
2621,Goalkeeper,LaLiga 2,T. Nadal,Burgos Club de Fútbol,All-round Goalkeeper,Duels,0.0
2622,Goalkeeper,LaLiga 2,A. Escandell,Real Oviedo,All-round Goalkeeper,Duels,0.0
2623,Goalkeeper,LaLiga 2,JRJ. Ruiz,Burgos Club de Fútbol,All-round Goalkeeper,Duels,0.0
2624,Goalkeeper,LaLiga 2,D. Martín,CD Tenerife,Shot Stopper,Duels,0.0
2625,Goalkeeper,LaLiga 2,J. Mikel Magunagoitia,Eibar,Shot Stopper,Duels,0.0
2626,Midfielder,LaLiga 2,S. Cazorla,Real Oviedo,Attacking Midfielder,Duels,30.97
2627,Midfielder,LaLiga 2,L. Júnior,CD Lugo,Attacking Midfielder,Duels,58.78
2628,Midfielder,LaLiga 2,A. Sanz,CD Tenerife,Defensive Midfielder,Duels,82.61
2629,Midfielder,LaLiga 2,F. Portillo,Huesca,Attacking Midfielder,Duels,28.55
2630,Midfielder,LaLiga 2,S. Álvarez,Eibar,Defensive Midfielder,Duels,83.3
2631,Midfielder,LaLiga 2,D. Musto,FC Cartagena,Defensive Midfielder,Duels,68.03
2632,Midfielder,LaLiga 2,L. Baptistão,Almería,Attacking Midfielder,Duels,76.77
2633,Midfielder,LaLiga 2,I. Alejo,Real Valladolid,Attacking Midfielder,Duels,61.51
2634,Midfielder,LaLiga 2,S. Moyano,Real Zaragoza,Attacking Midfielder,Duels,87.44
2635,Midfielder,LaLiga 2,F. San Emeterio,SD Ponferradina,Defensive Midfielder,Duels,57.29
2636,Midfielder,LaLiga 2,Luismi,Málaga,Defensive Midfielder,Duels,63.68
2637,Midfielder,LaLiga 2,R. Guti,Real Zaragoza,Defensive Midfielder,Duels,38.17
2638,Midfielder,LaLiga 2,J. Pérez Mateo,CD Tenerife,Defensive Midfielder,Duels,84.93
2639,Midfielder,LaLiga 2,I. Cordoba,Burgos Club de Fútbol,Defensive Midfielder,Duels,76.48
2640,Midfielder,LaLiga 2,B. Sánchez,CD Lugo,Attacking Midfielder,Duels,35.68
2641,Midfielder,LaLiga 2,ADA. Diawara,Leganés,Defensive Midfielder,Duels,25.69
2642,Midfielder,LaLiga 2,G. Melero,Leganés,Attacking Midfielder,Duels,39.34
2643,Midfielder,LaLiga 2,L. Olaetxea,Eibar,Defensive Midfielder,Duels,79.73
2644,Midfielder,LaLiga 2,J. Corpas,Eibar,Attacking Midfielder,Duels,47.52
2645,Midfielder,LaLiga 2,T. Villa,Eibar,Attacking Midfielder,Duels,40.41
2646,Midfielder,LaLiga 2,S. Colombatto,Real Oviedo,Attacking Midfielder,Duels,35.79
2647,Midfielder,LaLiga 2,ICI. Chapela,CD Tenerife,Defensive Midfielder,Duels,61.2
2648,Midfielder,LaLiga 2,Curro,Burgos Club de Fútbol,Defensive Midfielder,Duels,71.06
2649,Midfielder,LaLiga 2,Juanpe,Málaga,Defensive Midfielder,Duels,92.8
2650,Midfielder,LaLiga 2,D. Ojeda,Huesca,Attacking Midfielder,Duels,21.29
2651,Midfielder,LaLiga 2,T. Moya,Real Zaragoza,Attacking Midfielder,Duels,48.85
2652,Midfielder,LaLiga 2,K. Bare,Real Zaragoza,Defensive Midfielder,Duels,41.48
2653,Midfielder,LaLiga 2,K. Appin,Burgos Club de Fútbol,Defensive Midfielder,Duels,84.71
2654,Midfielder,LaLiga 2,JDJ. Dorrio,Málaga,Defensive Midfielder,Duels,37.09
2655,Midfielder,LaLiga 2,A. Reina,Real Oviedo,Attacking Midfielder,Duels,31.93
2656,Midfielder,LaLiga 2,C. Gelabert,Sporting Gijón,Attacking Midfielder,Duels,69.95
2657,Midfielder,LaLiga 2,J. Bernal,Sporting Gijón,Defensive Midfielder,Duels,57.72
2658,Midfielder,LaLiga 2,K. Sibo,Real Oviedo,Defensive Midfielder,Duels,48.36
2659,Midfielder,LaLiga 2,I. Morante,Burgos Club de Fútbol,Defensive Midfielder,Duels,26.33
2660,Midfielder,LaLiga 2,RGR. González,Real Zaragoza,Defensive Midfielder,Duels,74.7
2661,Midfielder,LaLiga 2,A. Puigmal,Almería,Attacking Midfielder,Duels,24.4
2662,Midfielder,LaLiga 2,P. Nolaskoain,Eibar,Defensive Midfielder,Duels,95.86
2663,Midfielder,LaLiga 2,O. Sielva,Huesca,Defensive Midfielder,Duels,24.54
2664,Midfielder,LaLiga 2,M. Atienza,Burgos Club de Fútbol,Defensive Midfielder,Duels,88.85
2665,Midfielder,LaLiga 2,J. Martínez,Eibar,Defensive Midfielder,Duels,70.65
2666,Midfielder,LaLiga 2,I. Baba,Almería,Defensive Midfielder,Duels,89.74
2667,Midfielder,LaLiga 2,H. Hassan,Real Oviedo,Attacking Midfielder,Duels,37.35
2668,Midfielder,LaLiga 2,R. Marchán,AD Alcorcón,Defensive Midfielder,Duels,50.24
2669,Midfielder,LaLiga 2,J. Morcillo,Almería,Attacking Midfielder,Duels,19.63
2670,Midfielder,LaLiga 2,J. Mier,Huesca,Defensive Midfielder,Duels,58.45
2671,Midfielder,LaLiga 2,Á. Cantero,Huesca,Attacking Midfielder,Duels,38.89
2672,Midfielder,LaLiga 2,D. Lopy,Almería,Defensive Midfielder,Duels,70.88
2673,Midfielder,LaLiga 2,N. Melamed,Almería,Attacking Midfielder,Duels,48.68
2674,Midfielder,LaLiga 2,R. Enríquez,Málaga,Defensive Midfielder,Duels,18.68
2675,Midfielder,LaLiga 2,S. Arribas,Almería,Attacking Midfielder,Duels,42.04
2676,Midfielder,LaLiga 2,C. Dotor,Málaga,Defensive Midfielder,Duels,57.38
2677,Midfielder,LaLiga 2,F. Serrano,Real Zaragoza,Defensive Midfielder,Duels,33.83
2678,Midfielder,LaLiga 2,D. Larrubia,Málaga,Defensive Midfielder,Duels,55.98
2679,Midfielder,LaLiga 2,I. Chaira,Real Oviedo,Attacking Midfielder,Duels,59.85
2680,Midfielder,LaLiga 2,V. Meseguer,Real Valladolid,Defensive Midfielder,Duels,66.14
2681,Midfielder,LaLiga 2,J. Martín,Huesca,Defensive Midfielder,Duels,76.9
2682,Midfielder,LaLiga 2,I. Gil,Las Palmas,Attacking Midfielder,Duels,26.81
2683,Midfielder,LaLiga 2,D. Luna,Huesca,Defensive Midfielder,Duels,29.71
2684,Midfielder,LaLiga 2,G. Campos,Sporting Gijón,Attacking Midfielder,Duels,22.75
2685,Midfielder,LaLiga 2,Á. Cardero,Mirandés,Attacking Midfielder,Duels,51.53
2686,Midfielder,LaLiga 2,J. Guruzeta,Eibar,Attacking Midfielder,Duels,87.95
2687,Midfielder,LaLiga 2,M. Lachuer,Real Valladolid,Attacking Midfielder,Duels,47.07
2688,Midfielder,LaLiga 2,D. González,Burgos Club de Fútbol,Attacking Midfielder,Duels,51.75
2689,Midfielder,LaLiga 2,N. García,Leganés,Attacking Midfielder,Duels,48.4
2690,Midfielder,LaLiga 2,J. Magunazelaia,Eibar,Defensive Midfielder,Duels,69.98
2691,Midfielder,LaLiga 2,I. Martín,Sporting Gijón,Defensive Midfielder,Duels,73.85
2692,Midfielder,LaLiga 2,D. Lorenzo,Málaga,Defensive Midfielder,Duels,62.94
2693,Midfielder,LaLiga 2,S. Clúa,Mirandés,Defensive Midfielder,Duels,93.07
2694,Midfielder,LaLiga 2,A. Madariaga,Eibar,Defensive Midfielder,Duels,71.87
2695,Midfielder,LaLiga 2,A. Ochoa,Málaga,Defensive Midfielder,Duels,47.05
2696,Midfielder,LaLiga 2,A. Martín,Mirandés,Defensive Midfielder,Duels,60.25
2697,Defender,Liga Portugal 2,R. Alves,Chaves,Centerback,Duels,77.23
2698,Defender,Liga Portugal 2,R. Rossi,CD Mafra,Centerback,Duels,52.96
2699,Defender,Liga Portugal 2,Carraça,Chaves,Fullback,Duels,43.29
2700,Defender,Liga Portugal 2,A. Correia,Académico Viseu FC,Centerback,Duels,27.44
2701,Defender,Liga Portugal 2,B. Rodrigues,Chaves,Centerback,Duels,30.55
2702,Forward,Liga Portugal 2,T. Monteiro,Rio Ave,Target Man,Duels,77.38
2703,Goalkeeper,Liga Portugal 2,Vozinha,Chaves,Sweeper Keeper,Duels,0.0
2704,Goalkeeper,Liga Portugal 2,M. Fraisl,CD Mafra,Shot Stopper,Duels,0.0
2705,Goalkeeper,Liga Portugal 2,G. Tabuaço,Leixões SC,Sweeper Keeper,Duels,0.0
2706,Goalkeeper,Liga Portugal 2,G. Ribeiro,FC Porto B,All-round Goalkeeper,Duels,0.0
2707,Midfielder,Liga Portugal 2,M. Paulo,Académica Coimbra,Defensive Midfielder,Duels,48.85
2708,Defender,Ligue 2,V. Sasso,USL Dunkerque,Centerback,Duels,53.2
2709,Defender,Ligue 2,Abner,USL Dunkerque,Fullback,Duels,34.27
2710,Defender,Ligue 2,G. Paquiez,Grenoble Foot 38,Fullback,Duels,43.05
2711,Defender,Ligue 2,P. Lemonnier,Guingamp,Centerback,Duels,94.51
2712,Defender,Ligue 2,Y. Salmier,Le Havre,Centerback,Duels,38.23
2713,Defender,Ligue 2,F. Bohnert,Bastia,Fullback,Duels,38.35
2714,Defender,Ligue 2,A. Georgen,USL Dunkerque,Fullback,Duels,54.42
2715,Defender,Ligue 2,J. Ruiz,Pau FC,Centerback,Duels,47.93
2716,Defender,Ligue 2,O. Sangante,USL Dunkerque,Centerback,Duels,36.77
2717,Defender,Ligue 2,T. De Smet,Paris FC,Fullback,Duels,36.46
2718,Defender,Ligue 2,A. Hakim Abdallah,Guingamp,Fullback,Duels,19.51
2719,Defender,Ligue 2,G. Akueson,Bastia,Centerback,Duels,81.95
2720,Defender,Ligue 2,O. Kanté,Pau FC,Centerback,Duels,56.65
2721,Defender,Ligue 2,D. Guidi,Bastia,Centerback,Duels,59.42
2722,Defender,Ligue 2,C. Vidal,Grenoble Foot 38,Centerback,Duels,63.35
2723,Defender,Ligue 2,A. Sissoko,Guingamp,Fullback,Duels,17.87
2724,Defender,Ligue 2,A. Roncaglia,Bastia,Centerback,Duels,55.79
2725,Defender,Ligue 2,M. Mbow,Paris FC,Centerback,Duels,60.03
2726,Defender,Ligue 2,S. Muzalimoja Mambo,Grenoble Foot 38,Centerback,Duels,90.27
2727,Defender,Ligue 2,S. Delos,Grenoble Foot 38,Fullback,Duels,46.71
2728,Defender,Ligue 2,A. Tchaptchet,Grenoble Foot 38,Centerback,Duels,26.55
2729,Defender,Ligue 2,L. Mouyokolo,Grenoble Foot 38,Centerback,Duels,66.8
2730,Defender,Ligue 2,D. Gomis,Guingamp,Centerback,Duels,85.61
2731,Defender,Ligue 2,J. Gaudin,Paris FC,Fullback,Duels,63.41
2732,Defender,Ligue 2,M. Xantippe,Grenoble Foot 38,Fullback,Duels,39.6
2733,Defender,Ligue 2,Y. Koré,Paris FC,Centerback,Duels,34.48
2734,Defender,Ligue 2,N. Galves,Rodez AF,Fullback,Duels,49.42
2735,Defender,Ligue 2,L. Sy,Auxerre,Fullback,Duels,22.99
2736,Defender,Ligue 2,Z. Ariss,Bastia,Fullback,Duels,73.08
2737,Defender,Ligue 2,S. Nair,Guingamp,Centerback,Duels,95.37
2738,Defender,Ligue 2,T. Meynadier,Bastia,Fullback,Duels,40.76
2739,Defender,Ligue 2,S. Bakayoko,Amiens SC,Centerback,Duels,33.17
2740,Defender,Ligue 2,J. Kalulu Kyatengwa,Pau FC,Fullback,Duels,14.76
2741,Forward,Ligue 2,G. Courtet,Valenciennes,Target Man,Duels,68.06
2742,Forward,Ligue 2,A. Kanté,USL Dunkerque,Target Man,Duels,53.82
2743,Forward,Ligue 2,A. Gory,Paris FC,Creative Forward,Duels,40.21
2744,Forward,Ligue 2,L. Mafouta,Guingamp,Target Man,Duels,52.88
2745,Forward,Ligue 2,P. Hamel,Paris FC,Target Man,Duels,78.43
2746,Forward,Ligue 2,K. Djoco,Sochaux,Target Man,Duels,78.53
2747,Forward,Ligue 2,J. Krasso,Paris FC,Target Man,Duels,78.32
2748,Forward,Ligue 2,Y. Diaby,Grenoble Foot 38,Target Man,Duels,61.57
2749,Forward,Ligue 2,I. Baldé,Rodez AF,Target Man,Duels,40.73
2750,Forward,Ligue 2,A. Hemia,Guingamp,Creative Forward,Duels,52.04
2751,Goalkeeper,Ligue 2,J. Placide,Bastia,All-round Goalkeeper,Duels,0.0
2752,Goalkeeper,Ligue 2,A. Ortolá,Guingamp,All-round Goalkeeper,Duels,0.0
2753,Goalkeeper,Ligue 2,E. Basilio,Nancy,All-round Goalkeeper,Duels,0.0
2754,Goalkeeper,Ligue 2,A. Mandrea,Caen,All-round Goalkeeper,Duels,0.0
2755,Goalkeeper,Ligue 2,M. Diaw,Le Havre,All-round Goalkeeper,Duels,0.0
2756,Goalkeeper,Ligue 2,L. M'Pasi,Le Havre,All-round Goalkeeper,Duels,0.0
2757,Goalkeeper,Ligue 2,O. Nkambadio,Paris FC,All-round Goalkeeper,Duels,0.0
2758,Goalkeeper,Ligue 2,M. Diop,Grenoble Foot 38,Shot Stopper,Duels,0.0
2759,Midfielder,Ligue 2,Y. M'Vila,Caen,Defensive Midfielder,Duels,74.33
2760,Midfielder,Ligue 2,M. Barreto,Dijon,Attacking Midfielder,Duels,41.02
2761,Midfielder,Ligue 2,T. Monconduit,Amiens SC,Defensive Midfielder,Duels,18.24
2762,Midfielder,Ligue 2,C. Vincent,Bastia,Attacking Midfielder,Duels,17.32
2763,Midfielder,Ligue 2,O. Orinel,Nîmes Olympique,Defensive Midfielder,Duels,56.92
2764,Midfielder,Ligue 2,J. Eickmayer,Bastia,Defensive Midfielder,Duels,12.59
2765,Midfielder,Ligue 2,M. López,Paris FC,Attacking Midfielder,Duels,27.92
2766,Midfielder,Ligue 2,Y. Demoncy,Guingamp,Attacking Midfielder,Duels,29.7
2767,Midfielder,Ligue 2,D. Louiserre,Guingamp,Defensive Midfielder,Duels,36.04
2768,Midfielder,Ligue 2,J. Benet,Grenoble Foot 38,Attacking Midfielder,Duels,38.99
2769,Midfielder,Ligue 2,V. Marchetti,Paris FC,Attacking Midfielder,Duels,36.99
2770,Midfielder,Ligue 2,M. Cafaro,Paris FC,Attacking Midfielder,Duels,12.18
2771,Midfielder,Ligue 2,A. Leautey,Amiens SC,Attacking Midfielder,Duels,28.85
2772,Midfielder,Ligue 2,J. Anziani,Pau FC,Attacking Midfielder,Duels,38.12
2773,Midfielder,Ligue 2,S. Beusnard,Pau FC,Defensive Midfielder,Duels,23.84
2774,Midfielder,Ligue 2,K. Kaiboue,Amiens SC,Defensive Midfielder,Duels,90.66
2775,Midfielder,Ligue 2,V. Lobry,Amiens SC,Defensive Midfielder,Duels,35.13
2776,Midfielder,Ligue 2,K. Sidibé,Guingamp,Defensive Midfielder,Duels,94.81
2777,Midfielder,Ligue 2,G. Kyeremeh,Le Havre,Attacking Midfielder,Duels,15.55
2778,Midfielder,Ligue 2,A. Boutrah,Bastia,Defensive Midfielder,Duels,47.44
2779,Midfielder,Ligue 2,T. Ducrocq,Bastia,Attacking Midfielder,Duels,27.13
2780,Midfielder,Ligue 2,E. Bardeli,USL Dunkerque,Attacking Midfielder,Duels,23.08
2781,Midfielder,Ligue 2,K. Diawara,Le Havre,Attacking Midfielder,Duels,19.82
2782,Midfielder,Ligue 2,F. Doucouré,Le Havre,Defensive Midfielder,Duels,49.47
2783,Midfielder,Ligue 2,W. Younoussa,Rodez AF,Defensive Midfielder,Duels,78.28
2784,Midfielder,Ligue 2,I. Kebbal,Paris FC,Attacking Midfielder,Duels,36.2
2785,Midfielder,Ligue 2,D. Gaucho,Caen,Defensive Midfielder,Duels,66.09
2786,Midfielder,Ligue 2,S. Belloumou,Valenciennes,Defensive Midfielder,Duels,81.45
2787,Midfielder,Ligue 2,N. Kandil,Amiens SC,Attacking Midfielder,Duels,68.9
2788,Midfielder,Ligue 2,J. Janneh,Bastia,Defensive Midfielder,Duels,81.53
2789,Midfielder,Ligue 2,R. Lutin,Amiens SC,Defensive Midfielder,Duels,59.7
2790,Midfielder,Ligue 2,I. Fofana,Amiens SC,Defensive Midfielder,Duels,47.2
2791,Midfielder,Ligue 2,A. Ipiele,Valenciennes,Attacking Midfielder,Duels,75.79
2792,Midfielder,Ligue 2,A. Camara,Paris FC,Defensive Midfielder,Duels,85.11
2793,Defender,Premiership,C. Robertson,Dundee FC,Centerback,Duels,82.38
